gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4159987493	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/275542847	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	BS Flusslandschaft Elbe-Brandenburg	Brandenburg	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.948167	11.85591	3.0						2023-06-02	2	6	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.275542847				CC_BY_NC_4_0	Stichting Observation International	User 736267			2024-06-18T20:41:04.148Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159759780	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/266907569	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Lübecker Bucht	Mecklenburg-Vorpommern	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.96678	11.485928	5.0						2023-04-06	6	4	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.266907569				CC_BY_NC_4_0	Stichting Observation International	User 484329			2024-06-18T20:39:30.787Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159573518	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/272777753	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	LG Lüneburg (Landkreis)	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.237311	10.528153	12.0						2023-05-21	21	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.272777753				CC_BY_NC_4_0	Stichting Observation International	User 831472			2024-06-18T20:39:55.843Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159338564	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/265522588	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	FFH Habichtswald und Seilerberg bei Ehlen (Kreis Kassel)	Hessen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.284684	9.388373	5.0						2023-03-19	19	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.265522588				CC_BY_NC_4_0	Stichting Observation International	User 733463			2024-06-18T20:28:17.718Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159334945	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/265266794	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	RZ Herzogtum Lauenburg (Landkreis)	Schleswig-Holstein	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.480717	10.489775							2023-03-16	16	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.265266794				CC_BY_NC_4_0	Stichting Observation International	User 766830			2024-06-18T20:39:02.590Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159321426	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/270051692	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HK Heidekreis (Landkreis)	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.104889	10.051927	5.0						2023-05-02	2	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.270051692				CC_BY_NC_4_0	Stichting Observation International	User 737985			2024-06-18T20:40:48.929Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159276972	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/275960475	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	LSG Solling	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.660832	9.822233							2023-06-11	11	6	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.275960475				CC_BY_NC_4_0	Stichting Observation International	User 816601			2024-06-18T20:41:20.905Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159148913	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/270822111	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	GÖ Göttingen (Landkreis)	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.466608	10.118067							2023-05-06	6	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.270822111				CC_BY_NC_4_0	Stichting Observation International	User 796813			2024-06-18T20:39:46.860Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4158777011	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/274326219	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	LG Alt Garge	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.264109	10.806701	5.0						2023-06-01	1	6	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.274326219				CC_BY_NC_4_0	Stichting Observation International	User 732468			2024-06-18T20:39:33.315Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4158704254	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/269590535	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	RZ Herzogtum Lauenburg (Landkreis)	Schleswig-Holstein	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.526454	10.782367	7.0						2023-04-24	24	4	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.269590535				CC_BY_NC_4_0	Stichting Observation International	User 344792			2024-06-18T20:40:46.842Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4158633896	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/274386309	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	KB Waldeck-Frankenberg (Landkreis)	Hessen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.008892	8.782778	16.0						2023-05-31	31	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.274386309				CC_BY_NC_4_0	Stichting Observation International	User 807129			2024-06-18T20:29:01.971Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4158210154	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/267591581	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Kamenz (ehem. Landkreis)	Sachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.465406	14.324101							2023-04-13	13	4	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.267591581				CC_BY_NC_4_0	Stichting Observation International	User 184531			2024-06-18T20:28:16.586Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4157926452	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/273638134	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	KS Kassel (Landkreis)	Hessen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.333469	9.320399							2023-05-26	26	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.273638134				CC_BY_NC_4_0	Stichting Observation International	User 768348			2024-06-18T20:39:20.614Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4157679889	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/267387161	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	LG Lüneburg (Landkreis)	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.179787	10.319067	3.0						2023-04-10	10	4	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.267387161				CC_BY_NC_4_0	Stichting Observation International	User 441917			2024-06-18T20:39:08.604Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4157620122	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/266968148	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	WF Wolfenbüttel (Landkreis)	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.1232	10.780883							2023-04-07	7	4	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.266968148				CC_BY_NC_4_0	Stichting Observation International	User 776710			2024-06-18T20:28:19.304Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4157471364	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/271620140	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	FFH Leineaue unter dem Rammelsberg	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.105377	9.774575	4.0						2023-05-14	14	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.271620140				CC_BY_NC_4_0	Stichting Observation International	User 98625			2024-06-18T20:28:28.301Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4157444223	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/272008718	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	FFH Göttinger Wald	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.560242	10.036517	25.0						2023-05-14	14	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.272008718				CC_BY_NC_4_0	Stichting Observation International	User 335633			2024-06-18T20:39:45.307Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4157379378	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/266495356	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	NSG Rotenberg,Baerenkopf,Habichtsberg und Wihupsberg	Nordrhein-Westfalen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.124727	8.953365	261.0						2023-04-02	2	4	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.266495356				CC_BY_NC_4_0	Stichting Observation International	User 736071			2024-06-18T20:28:16.305Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4157240382	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/267282498	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HF Kirchlengern	Nordrhein-Westfalen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.192181	8.655842	9.0						2023-04-10	10	4	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.267282498				CC_BY_NC_4_0	Stichting Observation International	User 499190			2024-06-18T20:28:18.303Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4157111327	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/266370387	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	WL Egestorf	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.187283	10.015005	2.0						2023-03-31	31	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.266370387				CC_BY_NC_4_0	Stichting Observation International	User 389083			2024-06-18T20:40:39.990Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4156878956	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/269883000	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	NSG Alter Steinbruch Liekwegen	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.284508	9.187061							2023-05-01	1	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.269883000				CC_BY_NC_4_0	Stichting Observation International	User 737235			2024-06-18T20:40:14.172Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4156837894	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/266371114	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	WL Egestorf	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.186744	10.014993	2.0						2023-03-31	31	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.266371114				CC_BY_NC_4_0	Stichting Observation International	User 389083			2024-06-18T20:38:57.134Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4156688289	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/271620072	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	FFH Leineaue unter dem Rammelsberg	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.105377	9.774769	5.0						2023-05-14	14	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.271620072				CC_BY_NC_4_0	Stichting Observation International	User 98625			2024-06-18T20:39:55.161Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4156576415	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/268596928	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	RZ Herzogtum Lauenburg (Landkreis)	Schleswig-Holstein	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.411316	10.424111	11.0						2023-04-21	21	4	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.268596928				CC_BY_NC_4_0	Stichting Observation International	User 59460			2024-06-18T20:40:44.388Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4156553018	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/265461820	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	LSG Elm	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.156481	10.944227							2023-03-18	18	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.265461820				CC_BY_NC_4_0	Stichting Observation International	User 777829			2024-06-18T20:39:03.770Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4156512702	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/264649802	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	ESW Werra-Meißner-Kreis (Landkreis)	Hessen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.052833	9.981422	240.0						2023-03-04	4	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.264649802				CC_BY_NC_4_0	Stichting Observation International	User 731060			2024-06-18T20:27:55.879Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4156463962	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/265201041	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Elbeniederung zwischen Schnackenburg und Geesthacht - N2000	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.202698	11.092584	12.0						2023-03-15	15	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.265201041				CC_BY_NC_4_0	Stichting Observation International	User 768339			2024-06-18T20:38:52.322Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4156463740	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/264965256	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	LG Alt Garge	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.261791	10.812827	7.0						2023-03-09	9	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.264965256				CC_BY_NC_4_0	Stichting Observation International	User 732468			2024-06-18T20:28:12.282Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4156202604	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/264244517	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	RZ Herzogtum Lauenburg (Landkreis)	Schleswig-Holstein	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.5265	10.782326	5.0						2023-02-07	7	2	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.264244517				CC_BY_NC_4_0	Stichting Observation International	User 344792			2024-06-18T20:40:33.230Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4155902976	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/271404644	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HX Marienmünster Großenbreden	Nordrhein-Westfalen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.827504	9.260146	13.0						2023-05-12	12	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.271404644				CC_BY_NC_4_0	Stichting Observation International	User 161410			2024-06-18T20:41:23.865Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4058437515	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/263896204	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HE Helmstedt (Landkreis)	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.306983	10.624681	15.0						2023-02-19	19	2	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.263896204				CC_BY_NC_4_0	Stichting Observation International	User 484440			2024-06-18T20:39:28.765Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4057867188	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/262430153	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	ESW Werra-Meißner-Kreis (Landkreis)	Hessen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.088903	10.036311	60.0						2023-01-21	21	1	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.262430153				CC_BY_NC_4_0	Stichting Observation International	User 731060			2024-06-18T20:28:08.684Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4057865019	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/263958434	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	PLÖ Plön (Landkreis)	Schleswig-Holstein	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	54.3646	10.2625	15.0						2023-02-19	19	2	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.263958434				CC_BY_NC_4_0	Stichting Observation International	User 183180			2024-06-18T20:40:24.612Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4057645570	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/262241727	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HEF Hersfeld-Rotenburg (Landkreis)	Hessen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	50.938182	9.930016	15.0						2023-01-16	16	1	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.262241727				CC_BY_NC_4_0	Stichting Observation International	User 70748			2024-06-18T20:40:23.543Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4057586166	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/263663759	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	LG VSG Lüneburger Heide	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.1674	9.95889	3.0						2023-02-14	14	2	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.263663759				CC_BY_NC_4_0	Stichting Observation International	User 389083			2024-06-18T20:39:31.570Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4057499237	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/262230959	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HEF Hersfeld-Rotenburg (Landkreis)	Hessen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	50.98625	9.894948	60.0						2023-01-16	16	1	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.262230959				CC_BY_NC_4_0	Stichting Observation International	User 731060			2024-06-18T20:39:27.791Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4056958836	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/263075989	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HI Derneburger Fischteiche	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.098999	10.133994	5.0						2023-02-04	4	2	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.263075989				CC_BY_NC_4_0	Stichting Observation International	User 98625			2024-06-18T20:40:24.691Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4056916395	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/263680419	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HX Marienmünster Großenbreden	Nordrhein-Westfalen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.832521	9.233227	7.0						2023-02-14	14	2	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.263680419				CC_BY_NC_4_0	Stichting Observation International	User 161410			2024-06-18T20:28:06.196Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
